date,oil_spot,oil_futures,oil_futures_rs,c0,c0_rs,c1,c1_rs,c2,c2_rs,c3,c3_rs,c4,c4_rs,c5,c5_rs,c6,c6_rs,c7,c7_rs,c8,c8_rs,c9,c9_rs
20050216,48.33,46.795,0,13.29,0,13.1435,0,7.1149,0,80907,0,7831.6,0,43781.5,0,38871,0,87650,0,112160.6,0,12809.9,0
20050217,47.54,46.63,0,13.633,0,12.9636,0,7.0165,0,81304,0,7864.3,0,43780,0,38704,0,87380,0,111995.3,0,12408,0
20050218,48.35,47.297,0,13.6155,0,13.1176,0,7.0158,0,81177,0,7871.9,0,43650.5,0,38450,0,85582.5,0,111498.3,0,12610,0
20050222,51.15,49.079,0,13.646,0,13.773,0,7.2165,0,81644,0,7937.8,0,43297.5,0,38415,0,85590,0,111360.6,0,13137,0
20050223,50.62,49.121,0,13.7195,0,13.8609,0,7.3964,0,80835,0,7874.1,0,43091,0,39323,0,86095,0,111414.2,0,13110.5,0
20050224,50.74,49.587,0,13.631,0,13.9374,0,7.4599,0,80551,0,7860.6,0,43123,0,40338,-60,86295,0,111338.6,0,12932.5,0
20050225,50.94,49.802,0,13.6555,0,13.9244,0,7.6705,0,80625,0,7854.7,0,43539,0,40180,0,86035,0,110436.4,-921,12487.5,0
20050228,51.75,50.378,0,13.7775,0,14.0548,0,7.6923,0,81065,0,7917.4,0,43542,0,40891,0,86110,0,109942.5,0,12417.5,0
20050301,51.68,50.605,0,13.5765,0,14.1782,0,7.6757,0,80627,0,7857,0,43777,0,40787,0,86380,0,109818.3,0,14028.6,1710
20050302,53.05,51.591,0,13.608,0,14.5178,0,7.7346,0,80641,0,7825.7,0,43951,0,39835,0,86885,0,109801.1,0,14745.5,0
20050303,53.57,51.947,0,13.611,0,14.5828,0,7.7482,0,80449,0,7823.3,0,43784.5,0,39205,0,88655,0,109741.8,0,15043.7,0
20050304,53.78,52.095,0,13.8115,0,14.6321,0,7.8153,0,81183,40,7843,-50,44210,0,40118,0,89050,0,110120.1,0,15068,0
20050307,53.89,52.569,0,13.838,0,14.7466,0,7.8436,0,81370,0,7864,0,44311.5,0,40029,0,88985,0,110215.9,0,15037.6,0
20050308,54.59,53.238,0,13.9415,0,15.041,0,7.9779,0,82403,0,7928.2,0,44002.5,0,39305,0,89235,0,109791,0,15323,0
20050309,54.77,53.493,0,13.9725,0,15.0915,0,7.9967,0,83116,0,7872.2,0,43790.5,0,39473,0,91270,0,108934.2,0,15315.5,0
20050310,53.54,52.911,0,13.928,0,14.9541,0,7.8495,0,83168,0,7848.6,0,43404.5,0,38631,0,90785,0,109184,0,14899.2,0
20050311,54.43,53.635,0,13.78,0,15.1093,0,7.7986,0,83067,0,7867.8,0,43632,0,38642,0,89385,0,108732.7,0,15158.5,0
20050314,54.94,54.388,0,13.6945,0,15.1863,0,8.0045,0,82979,0,7824.2,0,43669,0,38770,0,89140,0,108823.7,0,15093.3,0
20050315,55.05,54.686,0,13.886,0,15.3012,0,8.0382,0,82989,0,7853.7,0,43837.5,0,39719,0,85907.5,-3500,108750.2,0,15071.5,0
20050316,56.46,56.157,0,14.018,0,15.7003,0,8.1422,0,83136,0,7885.6,0,43153,0,40645,0,86200,0,108931.7,0,15421,0
20050317,56.4,56.638,0,14.0415,0,15.8852,0,8.2611,0,83208,0,7872,0,43156.5,0,41024,0,85445,0,109241.8,0,15625.2,0
20050318,56.72,57.468,0,14.0665,0,15.8761,0,8.2703,0,83139,0,7895.4,0,43493,240,40648,0,84260,0,109051.7,0,15758.5,0
20050321,56.62,57.82,0,13.975,0,15.991,0,8.3498,0,82687,0,7814.1,0,43233,0,39734,0,84540,0,109026.3,0,15914.4,0
20050322,56.03,57.264,0,14.0495,0,15.8273,0,8.3095,0,82849,0,7801.8,0,43386.5,0,39475,0,84660,0,108497,0,15772,0
20050323,50.35,55.701,0,13.6525,0,15.6843,0,8.198,0,82329,0,7672.7,0,43384.5,0,39299,0,84255,0,108379.7,0,15709.5,0
20050324,51.09,55.983,0,13.7245,0,15.7749,0,8.1528,0,82304,0,7673.2,0,43606.5,0,39335,0,84840,0,108439.5,0,15999,0
20050329,54.23,54.541,0,13.8725,0,15.5302,0,8.3197,0,82653,0,7672.3,0,43673.5,0,39870,0,85930,0,108492.2,0,15730.2,0
20050330,53.99,54.878,0,13.956,0,15.9113,0,8.3815,0,82264,0,7667.4,0,43629,0,39780,0,85290,0,108739.1,0,15956.5,0
20050331,55.4,56.54,0,14.0405,0,16.5084,0,8.5477,0,82677,0,7691,0,43740.5,0,40095,0,85230,0,109219.1,0,16516.5,0
20050401,57.27,58.462,0,13.8965,0,17.0695,0,8.6417,0,82296,0,7668.1,0,43892.5,0,39893,0,85530,0,109520.4,0,17233,50
20050404,57.01,58.835,0,14.0005,0,17.0471,0,8.5819,0,81973,0,7639.3,0,43634,0,38993,0,84250,0,109554.2,0,17227.4,0
20050405,56.04,57.945,0,13.9195,0,16.8596,0,8.5379,0,82033,0,7651.2,0,43805,0,38821,0,84465,0,109473.7,0,16896,0
20050406,55.85,57.593,0,14.0835,0,16.5565,0,8.5377,0,81930,0,7620.1,0,43935.5,0,38230,0,83570,0,109685.8,0,16586.1,0
20050407,54.11,56.271,0,14.116,0,16.1063,0,8.4502,0,81879,0,7634.1,0,44062,0,38606,0,83380,0,109516.8,0,15794.5,0
20050408,53.32,55.509,0,14.1485,0,15.8313,0,8.3379,0,81488,0,7682.9,0,44207,0,37688,0,83745,0,109337.7,0,15414.5,0
20050411,53.71,55.863,0,14.2725,0,15.7456,0,8.3729,0,81065,0,7720.6,0,44150.5,0,37115,0,83675,0,109596.9,0,15477,0
20050412,51.86,54.628,0,14.0555,0,15.5446,0,8.2172,0,80903,0,7718,0,43932.5,0,37331,0,84602.5,0,110173.1,0,15364.6,0
20050413,50.22,53.454,0,13.7225,0,15.3172,0,8.087,0,80846,0,7753,0,44184,0,38210,0,84347.5,0,110235.6,0,14906,0
20050414,51.13,53.699,0,13.4365,0,15.5869,0,8.1312,0,80572,0,7684.8,0,44176.5,0,37749,0,84750,0,110407.6,0,15019.9,0
20050415,50.49,53.163,0,13.5835,0,15.3767,0,8.0987,0,80267,0,7660.4,0,43314,0,37820,0,84490,0,110922.3,0,14829.5,0
20050418,50.37,52.458,0,13.6485,0,15.252,0,8.0455,0,80192,0,7638.7,0,42231.5,0,37240,0,84640,0,111110.6,0,14935,0
20050419,52.29,54.319,0,13.899,0,15.6925,0,8.1369,0,80552,0,7651.1,0,42230,0,37086,0,85300,0,111378.6,0,15643,0
20050420,52.44,55.313,0,14.219,0,15.9456,0,8.1856,0,80727,0,7725.6,0,41953,0,37124,0,85525,0,111364.1,0,15750,0
20050421,52.2,55.964,0,14.005,0,16.148,0,8.188,0,80767,0,7727.3,0,41956,0,36250,0,85450,0,110805,0,16125,0
20050422,54.39,56.913,0,14.064,0,16.3029,0,8.3392,0,80984,0,7793.5,0,42343,0,35300,0,85640,0,111039.2,0,16497.6,0
20050425,53.57,56.602,0,14.082,0,16.1649,0,8.3175,0,80806,0,7773.8,0,42526.5,0,35261,0,86940,0,111028.5,0,16489.5,0
20050426,54.2,56.397,0,13.928,0,16.0456,0,8.2489,0,80429,0,7751.3,0,42471,0,35100,-180,87140,0,110987.7,0,16263,0
20050427,51.61,54.655,0,13.818,0,15.6214,0,7.9471,0,80088,0,7737.4,0,42042,0,34555,0,85815,0,111179.9,0,15475,0
20050428,51.77,54.67,0,13.807,0,15.6972,0,7.8849,0,79900,0,7762,0,41972.5,0,34767,0,85550,0,111639.2,0,15453,0
20050429,49.72,53.355,0,13.936,0,15.2086,0,7.7838,0,79540,0,7782.9,0,41989.5,0,35324,0,85685,0,111412.3,0,14813,0
20050502,50.92,54.243,0,13.855,0,15.4998,0,7.8689,0,79706,0,7776,0,42346,0,35041,0,85060,0,111498.4,0,15090.5,205
20050503,49.5,53.115,0,13.8055,0,15.2057,0,7.7211,0,79703,0,7712.3,0,42512.5,0,34290,0,85375,0,111376.2,0,14619.5,0
20050504,50.13,53.578,0,13.716,0,15.3439,0,7.7876,0,80271,0,7784,0,42741.5,0,33334,0,84930,0,111578,0,14658,0
20050505,50.83,53.826,0,13.7025,0,15.274,0,7.8193,0,80374,0,7788.8,0,43026.5,0,33090,0,85362.5,0,111798.3,0,14794.5,0
20050506,50.96,53.703,0,13.803,0,15.2109,0,7.7581,0,80671,0,7728.6,0,43161,0,33547,0,85035,0,111098.8,0,14817.5,0
20050509,52.03,53.692,0,13.8755,0,15.2665,0,7.7963,0,80776,0,7704.5,0,43009,0,33799,0,85315,0,110920.4,0,14863.5,0
20050510,52.07,53.953,0,13.954,0,15.3221,0,7.829,0,80881,0,7740.4,0,42669,0,33789,0,86032.5,0,111330.9,0,15086.5,0
20050511,50.45,52.91,0,13.8235,0,14.9434,0,7.809,0,80218,0,7727.9,0,42533.5,0,33940,0,86417.5,0,111495.3,0,14830,0
20050512,48.54,51.852,0,13.2,0,14.7352,0,7.6633,0,80002,0,7643.8,0,42739.5,0,34851,0,86840,0,111643.9,0,14375.5,0
20050513,48.67,51.957,0,12.9295,0,14.6122,0,7.6857,0,79185,0,7593.3,0,42811.5,0,34745,0,87215,0,111937.7,0,14168.5,0
20050516,48.61,51.627,0,12.82,0,14.4096,0,7.6027,0,78780,0,7543.5,0,42702,0,35293,0,86940,0,111966.8,0,14042.5,0
20050517,48.97,51.917,0,12.7725,0,14.5737,0,7.622,0,79055,0,7548.5,0,42624,0,35745,0,87075,0,112057.7,0,14305.4,0
20050518,47.25,51.186,0,13.039,0,14.4331,0,7.5727,0,79325,0,7593.2,0,43254,0,36107,0,86100,0,112420.2,0,14177,0
20050519,46.92,51.06,0,12.938,0,14.562,0,7.5662,0,79429,0,7567.8,0,43639.5,0,35795,0,85865,0,112142.2,0,14340.5,0
20050520,46.8,51.362,0,12.967,0,14.5079,0,7.5881,0,79054,0,7545.3,0,43783.5,0,35160,0,85602.5,0,112050.1,0,14188.5,0
20050523,48.61,51.63,0,12.9845,0,14.5089,0,7.6455,0,79498,0,7580.3,0,44113,0,35674,0,84660,0,112461.3,0,13974.5,0
20050524,49.37,51.833,0,13.0885,0,14.6956,0,7.599,0,79348,0,7624.7,0,44051.5,0,36010,0,84510,0,112994.1,0,14223.5,0
20050525,50.79,52.641,0,13.0945,0,15.0297,0,7.587,0,79182,0,7610.3,0,43947.5,0,35747,0,84575,0,112790.3,0,14468,0
20050526,51.01,52.854,0,13.2225,0,15.1451,0,7.5431,0,78886,0,7582.4,0,44390.5,0,35342,0,84585,0,112553.2,0,14446,0
20050527,51.84,53.199,0,13.2,0,15.1496,0,7.6448,0,79742,0,7616.5,0,44468,0,36244,0,85080,0,112618.7,0,14671.5,0
20050531,51.97,53.434,0,13.2245,0,15.175,0,7.6447,0,79742,0,7550.2,0,44718.5,0,36890,0,85332.5,0,113231.2,219,14596.5,0
20050601,54.6,56.001,0,13.4695,0,15.9741,0,7.9632,0,80170,0,7492.4,0,45286.5,0,36490,0,84565,0,113894.2,0,15355.4,60
20050602,53.63,55.712,0,13.7795,0,16.0679,0,8,0,80188,0,7539.3,0,45362.5,0,36058,0,83200,-950,114003.5,0,15178.5,0
20050603,55.03,57.108,0,14.049,0,16.6103,0,8.0564,0,80440,190,7514.3,-44,45203.5,0,35505,0,83410,0,113420,0,15532.6,0
20050606,54.49,57.365,0,14.1235,0,16.8377,0,8.231,0,80507,0,7602.5,0,45040,0,35662,0,83520,0,113549.6,0,15313.2,0
20050607,53.76,56.94,0,14.109,0,16.7918,0,8.1608,0,80497,0,7647,0,45625,0,35150,0,83420,0,113934.8,0,15183.5,0
20050608,52.54,56.058,0,14.1,0,16.3381,0,8.0729,0,80157,0,7605.9,0,45587.5,0,34728,0,83165,0,113740.9,0,14973,0
20050609,54.28,57.457,0,14.0745,0,16.9531,0,8.1707,0,79748,0,7627.2,0,45614,0,34682,0,82210,0,113552.7,0,15641.9,0
20050610,53.54,56.727,0,14.141,0,16.8227,0,8.1822,0,80149,0,7573.8,0,45869,0,34240,0,82122.5,0,113014.3,0,15461.4,0
20050613,55.62,58.589,0,14.0375,0,17.3451,0,8.3681,0,79775,0,7566.2,0,46024.5,0,34451,0,80460,0,112715.5,0,15546,0
20050614,55,58.075,0,13.983,0,17.1793,0,8.3275,0,79985,0,7597.9,0,45923.5,0,33733,0,80635,0,112438.8,0,15435.5,0
20050615,55.56,58.13,0,14.0995,0,17.0694,0,8.4558,0,80908,0,7645.2,0,45532.5,0,33670,0,80300,0,112392.1,0,15605.5,0
20050616,56.58,58.935,0,14.277,0,17.108,0,8.5933,0,81079,0,7696.8,0,45743.5,0,33520,0,79535,0,112668.6,0,15865.3,0
20050617,58.47,60.357,0,14.4825,0,17.3689,0,8.7259,0,81493,0,7737.1,0,46251,245,33715,0,79817.5,0,112576.4,0,16433.3,0
20050620,59.36,61.005,0,14.4525,0,17.4829,0,8.7522,0,81219,0,7715.5,0,46143.5,0,34167,0,80185,0,112437.6,0,16464.5,0
20050621,58.9,60.259,0,14.556,0,17.2258,0,8.5901,0,81356,0,7760.6,0,46269.5,0,34710,0,79762.5,0,112752.3,0,16410.5,0
20050622,57.84,59.539,0,14.436,0,17.1408,0,8.5569,0,80964,0,7734.2,0,46407,0,33493,-400,79882.5,0,113199.9,0,16147,0
20050623,59.22,60.668,0,14.2785,0,17.5699,0,8.6227,0,81224,0,7688.7,0,46500,0,33321,0,79890,0,113480.9,0,16497,0
20050624,59.64,61.132,0,14.432,0,17.4694,0,8.5743,0,81339,0,7643.9,0,45950.5,0,32621,0,79875,0,113825.2,0,16556.5,0
20050627,60.53,62.056,0,14.552,0,17.7285,0,8.4229,0,81352,0,7659.2,0,45516.5,0,32005,0,80537.5,0,113936.4,0,16749.1,0
20050628,58.19,60.36,0,14.54,0,17.291,0,8.2755,0,81374,0,7596.3,0,45717,0,32433,0,80225,0,113445.4,0,16289,0
20050629,57.25,59.644,0,14.5655,0,17.1726,0,8.3181,0,81520,0,7585.3,0,46036,0,32028,0,79595,0,113280,0,15876,0
20050630,56.49,59.153,0,14.156,0,17.2859,0,8.2962,0,81613,0,7567,0,46069,0,32630,0,79295,0,113450.2,0,15760,0
20050701,58.75,60.825,0,13.814,0,17.9411,0,8.4487,0,81286,0,7517,0,46319,0,32754,0,79410,0,113395.7,0,16406.6,-50
20050705,59.59,62.256,0,14.1195,0,18.2492,0,8.688,0,80607,0,7389.2,0,46230,0,32985,0,80055,0,112190.4,0,16837,0
20050706,61.28,63.442,0,14.316,0,18.7564,0,8.8488,0,80908,0,7371.2,0,46331,0,32667,0,80590,0,112399.8,0,17844,0
20050707,60.73,62.992,0,14.4255,0,18.6646,0,8.6467,0,81522,0,7362,0,45114,0,32693,0,80205,0,112683.1,0,18025.4,0
20050708,60.73,62.157,0,14.5775,0,18.1726,0,8.6727,0,82083,0,7388.9,0,46092.5,0,32945,0,79455,0,112107.7,0,17727,0
20050711,58.93,61.617,0,14.6805,0,17.8935,0,8.6295,0,82452,0,7442.1,0,46736,0,32535,0,78260,0,112123.4,0,17244,0
20050712,58.93,62.805,0,14.5245,0,18.4536,0,8.8752,0,83150,0,7541.5,0,46716,0,32809,0,78510,0,111912.8,0,17699,0
20050713,60.01,62.208,0,14.624,0,18.2411,0,8.8973,0,83022,0,7466.8,0,46957,0,32482,0,79282.5,0,111748.4,0,17577.5,0
20050714,57.8,60.148,0,14.61,0,17.6318,0,8.8743,0,82870,0,7490.4,0,47157,0,33413,0,79007.5,0,111620,0,16983,0
20050715,58.09,60.359,0,14.71,0,17.606,0,8.8832,0,82092,0,7469.4,0,47308,0,33432,0,78510,0,111698.3,0,16903.2,0
20050718,57.32,59.81,0,14.782,0,17.3852,0,8.7502,0,82320,0,7515,0,47361.5,0,34060,0,78472.5,0,111549.8,0,16494.1,0
20050719,57.46,60.054,0,14.9515,0,17.3071,0,8.7206,0,82161,0,7492.6,0,47685.5,0,33212,0,79240,0,111709,0,16704,0
20050720,56.72,59.621,0,15.007,0,17.1264,0,8.7056,0,82044,0,7541.9,0,47989,0,32622,0,79432.5,0,111865.6,0,16805.5,0
20050721,55.48,58.876,0,14.9025,0,16.9492,0,8.537,0,82305,0,7633.7,0,48452.5,0,32274,0,79110,0,111148.7,0,16812,0
20050722,56.65,60.11,0,15.2205,0,17.0855,0,8.5986,0,82193,0,7630.1,0,48558,0,32335,0,79245,0,111414.5,0,17216,0
20050725,56,60.553,0,15.423,0,17.2737,0,8.5342,0,82157,0,7608.1,0,48573.5,0,31616,0,81180,2150,111287.3,0,17052.5,0
20050726,59.2,60.941,0,15.3485,0,17.3095,0,8.6004,0,81442,0,7563.2,0,48565.5,0,31305,0,81190,0,111331.1,0,16939,0
20050727,59.11,61.236,0,15.5325,0,17.3988,0,8.6791,0,80967,0,7533.7,0,48662,0,30765,0,81352.5,0,111314.2,0,17114.5,0
20050728,59.94,62.111,0,15.757,0,17.63,0,8.7737,0,81227,0,7572.4,0,49044,0,31247,0,81942.5,0,111188,0,17258.5,0
20050729,60.57,62.824,0,15.789,0,17.6878,0,8.9482,0,81750,0,7557.7,0,48959.5,0,30390,0,83260,0,111059.4,0,17201,0
20050801,61.57,63.904,0,16.04,0,18.0975,0,9.1861,0,82656,0,7596,0,49040.5,0,30361,0,83655,0,110706.7,0,17472,110
20050802,61.89,63.989,-0.229,13.255,-2.733,18.488,0.2815,8.8454,-0.3555,82367,0,7637.5,0,49423,0,29473,0,83240,0,110578,0,17768.5,0
20050803,60.86,63.145,0,13.2915,0,18.164,0,8.8056,0,82389,0,7702.3,0,49357,0,29190,0,83475,0,110801.1,0,17753,0
20050804,61.38,63.308,0,13.2,0,18.276,0,8.8437,0,82446,0,7706.7,0,48978,0,30059,0,81845,0,110673.2,0,17945,0
20050805,62.31,63.901,0,13.226,0,18.495,0,8.9733,0,82293,0,7658.5,0,48462,0,29750,0,81912.5,0,110185.9,0,18280,0
20050808,63.94,64.525,0,13.265,0,18.8559,0,8.991,0,82502,0,7635.6,0,48483,0,29258,0,80810,0,109948.9,0,18592.2,0
20050809,63.07,64.036,0,12.992,0,18.67,0,9.0068,0,82457,0,7588.1,0,49116.5,0,29747,0,80735,0,110161.4,0,18247,0
20050810,64.9,65.386,0,13.16,0,19.158,0,9.1879,0,82680,0,7640,0,49858,0,29244,0,80757.5,0,110203.6,0,18914,0
20050811,65.8,65.549,0,13.3135,0,19.3563,0,9.2819,0,83281,0,7720.5,0,49697.5,0,29320,0,81135,0,110559,0,19454.1,0
20050812,66.86,65.536,0,13.47,0,19.391,0,9.3481,0,83709,0,7709.3,0,49502.5,0,28375,0,80130,0,111132.9,0,19960,0
20050815,66.27,66.169,0,13.655,0,19.436,0,9.3618,0,83514,0,7668,0,49346.5,0,27785,0,79945,0,110981.5,0,19628,0
20050816,66.08,66.302,0,13.7145,0,19.519,0,9.4465,0,83434,0,7673.8,0,48990,0,27776,0,79890,0,111285.8,0,19762,0
20050817,63.25,64.062,0,13.3,0,18.719,0,9.271,0,82616,0,7590.6,0,48826.5,0,27876,0,80410,0,110993.6,0,18991.5,0
20050818,63.27,64,0,13.2535,0,18.847,0,9.1067,0,82103,0,7512.7,0,48625.5,0,28301,0,80727.5,0,111554.9,0,18653.5,0
20050819,65.35,65.289,0,13.5215,0,19.046,0,9.2829,0,82507,0,7494.6,0,49282,0,27612,0,82040,0,111578,0,19043,0
20050822,65.45,65.374,0,13.81,0,18.989,0,9.5176,0,83143,0,7537.8,0,49493,0,27755,0,81835,0,111583,0,18701.3,0
20050823,65.36,65.97,0,13.9695,0,19.051,0,9.5194,0,83562,0,7545.8,0,49295.5,0,27920,0,81655,0,111690.9,0,18529.3,0
20050824,67.07,67.706,0,13.747,0,19.629,0,9.6726,0,83979,0,7554.9,0,49233.5,0,27441,0,81930,0,111658.1,0,19233,0
20050825,67.29,67.998,0,13.62,0,19.693,0,9.6635,0,84044,0,7589.3,0,48698,0,26923,0,82120,0,111846.5,0,19620,0
20050826,66.13,66.843,0,13.85,0,19.302,0,9.6501,0,83504,0,7549.5,0,47990.5,0,27738,0,83025,0,111598.3,0,19379,0
20050829,67.2,67.305,0,13.635,0,19.6319,0,10.1238,0,83411,0,7519,0,48095,0,28750,0,83540,0,111738.7,0,20642,0
20050830,69.81,68.207,0,13.87,0,20.52,0,10.2541,0,83872,0,7471.8,0,48019,0,27695,-1050,82650,0,112378,0,24555,0
20050831,68.94,68.03,0,13.6015,0,20.225,0,10.1196,0,84288,0,7524.9,0,48252,0,28520,0,82262.5,0,112034.6,-875,26380,0
20050901,69.47,68.687,0,13.85,0,20.844,0,10.183,0,84514,0,7615.1,0,48516,0,29580,0,81230,0,112245.1,0,24099.5,-4000
20050902,67.57,67.573,0,14.1095,0,19.924,0,10.093,0,84219,0,7639.1,0,48438.5,0,29860,0,81235,0,112193.9,0,21602.7,0
20050906,65.96,67.014,0,14.0395,0,19.691,0,10.0935,0,84101,0,7679.9,0,49620.5,0,30665,0,82700,0,111859.6,0,20724.5,0
20050907,64.37,65.847,0,13.946,0,19.167,0,10.0054,0,84113,0,7665.9,0,49960,0,29861,0,82915,0,111542.5,0,20301.5,0
20050908,64.49,66.123,0,13.692,0,19.134,0,10.1514,0,84609,0,7722.2,0,49899,0,28942,0,83455,0,111523.4,0,20422.5,0
20050909,64.08,65.58,0,13.677,0,18.948,0,10.2042,0,84969,0,7738.3,0,50077,0,28949,0,84695,0,111589,0,19681.7,0
20050912,63.34,64.844,0,13.91,0,18.498,0,10.1383,0,84530,210,7668.6,-32,49961,0,28851,0,85630,0,111223.3,0,18800,0
20050913,63.11,64.54,0,13.7585,0,18.665,0,10.0505,0,84925,0,7651.5,0,49157.5,0,29276,0,85320,0,111495.1,0,18893,0
20050914,65.09,66.042,0,13.645,0,19.26,0,10.3109,0,84930,0,7675.6,0,49259.5,0,29975,0,85450,0,111334.5,0,19420.5,0
20050915,64.75,65.916,0,13.6,0,19.1895,0,10.4949,0,84570,0,7634.1,0,49059,0,30003,0,88885,2500,110978.6,0,19000.3,0
20050916,63,64.409,0,13.505,0,18.96,0,10.5951,0,84982,0,7636.5,0,50083,270,29050,0,88305,0,110622.1,0,17977.5,0
20050919,67.39,66.966,0,13.97,0,20.1647,0,11.1775,0,85709,0,7633.1,0,49486,0,29155,0,88280,0,110773.2,0,20118,0
20050920,66.23,66.236,0,14.118,0,20.103,0,11.147,0,85776,0,7648.7,0,49848.5,0,29829,0,88180,0,110715.9,0,19729,0
20050921,66.75,66.556,0,14.297,0,20.05,0,11.1552,0,85695,0,7669.3,0,49072.5,0,30520,0,87858,0,111079.9,0,20622.4,0
20050922,66.46,66.825,0,14.327,0,20.049,0,11.1492,0,85696,0,7600.6,0,48795,0,31600,0,88425,0,111249.7,0,21341.5,0
20050923,64.34,65.408,0,14.22,0,19.632,0,11.0309,0,85596,0,7543.9,0,49057,0,32600,0,88727.5,0,110706.4,0,20884.5,0
20050926,65.82,66.392,0,14.275,0,20.1907,0,11.293,0,85539,0,7533,0,50160.5,0,31100,0,88855,0,110365.3,0,21172,0
20050927,65.06,66.112,0,14.192,0,19.995,0,11.2956,0,85162,0,7532,0,49951.5,0,31626,0,89017.5,0,110245.3,0,21586.2,0
20050928,66.35,66.704,0,14.463,0,20.2743,0,11.7635,0,85311,0,7558.9,0,50691,0,30835,0,88755,0,110429.6,0,23162,0
20050929,66.79,66.141,0,14.425,0,20.2055,0,11.7331,0,85535,0,7576.3,0,50447,0,30770,0,89970,0,110279.7,0,22243.5,0
20050930,66.24,66.412,0,14.4825,0,20.1299,0,11.4385,0,86282,0,7608.6,0,50589.5,0,30560,0,90035,0,110195.8,0,21070,0
20051003,65.47,65.581,0,14.75,0,19.9342,0,11.3401,0,85986,0,7603.6,0,51030.5,0,30122,0,90275,0,109602.7,0,20700,50
20051004,63.9,64.394,0,14.82,0,19.799,0,11.3786,0,85516,0,7611.4,0,51532.5,0,29917,0,91357,0,109701.8,0,20122.1,0
20051005,62.79,63.745,0,14.9,0,19.615,0,11.3104,0,84796,0,7542.1,0,50939.5,0,29025,0,91157.5,0,109676.7,0,19310,0
20051006,61.36,62.047,0,14.873,0,19.194,0,11.1125,0,84806,0,7559.5,0,50315,0,28845,0,90730,0,109667,0,18401,0
20051007,61.84,62.714,0,15.052,0,19.473,0,11.0949,0,85237,0,7537.4,0,50229.5,0,29084,0,91050,0,109754.5,0,18324.5,0
20051011,63.53,64.006,0,15.245,0,19.825,0,11.1626,0,85061,0,7503.7,0,50553.5,0,28005,0,91375,0,109620,0,18337,0
20051012,64.12,64.134,0,14.9395,0,19.8548,0,11.232,0,85613,0,7535.6,0,50003.5,0,28322,0,91212.5,0,109242.4,0,18284.7,0
20051013,63.08,63.403,0,14.67,0,19.7118,0,11.2084,0,84660,0,7476.6,0,49694,0,28343,0,91935,0,108990.6,0,17749.1,0
20051014,62.63,62.246,0,14.6585,0,19.3339,0,11.3201,0,84462,0,7496.5,0,49963,0,28231,0,89805,0,109290.5,0,17453,0
20051017,64.36,62.913,0,15.125,0,19.4569,0,11.468,0,84757,0,7471.4,0,49951,0,28699,0,89057.5,0,108884.4,0,18114.5,0
20051018,63.2,61.333,0,15.205,0,18.949,0,11.3878,0,84841,0,7462.1,0,49657.5,0,28463,0,89860,0,108970,0,17345,0
20051019,62.41,60.469,0,15,0,18.7144,0,11.4207,0,85227,0,7472.7,0,48638.5,0,29350,0,90277.5,0,109135.9,0,16768.6,0
20051020,61.03,59.638,0,14.944,0,18.4049,0,11.2091,0,85125,0,7505.9,0,48857,0,29620,0,90560,0,109101.6,0,16195,0
20051021,61.18,60.824,0,14.931,0,18.587,0,11.272,0,84455,0,7469.2,0,48559.5,0,29356,0,89905,0,109514.2,0,16395.7,0
20051024,61.12,60.72,0,14.864,0,18.246,0,11.2973,0,84333,0,7479.3,0,49125,0,29008,0,89995,0,109185.7,0,15817.5,0
20051025,63.04,62.903,0,15.157,0,18.971,0,11.7626,0,85059,0,7553.7,0,49147,0,29269,0,90595,0,108774.6,0,16494,0
20051026,60.66,61.822,0,15.108,0,18.571,0,11.5825,0,85558,0,7533.6,0,49153,0,29505,0,90605,0,108225.2,0,15955,0
20051027,61.09,61.961,0,14.936,0,18.583,0,11.5491,0,85579,0,7558.2,0,48305,0,30346,0,90302.5,0,108456.1,0,15955,0
20051028,61.22,61.853,0,15.135,0,18.699,0,11.4833,0,85074,0,7483.8,0,48392.5,0,30476,0,91260,0,108432.9,0,16192.5,0
20051031,59.76,61.083,0,15.0465,0,18.3231,0,11.2684,0,84715,0,7467.1,0,49368,0,30985,0,90925,0,108435.8,0,15279.5,0
20051101,59.85,61.352,0,15.111,0,18.328,0,11.1008,0,85146,0,7435.3,0,49345,0,31207,60,90002.5,0,108365.8,0,16026,700
20051102,59.75,61.542,0,15.3285,0,18.2721,0,10.9704,0,84946,0,7415.5,0,49588.5,0,31459,0,90357.5,0,108121.9,0,15812.5,0
20051103,61.78,63.277,0,15.304,0,18.7255,0,10.9056,0,84718,0,7376.8,0,50226.5,0,32430,0,90885,0,107806.6,0,16239,0
20051104,60.58,62.25,0,15.48,0,18.5136,0,10.7171,0,84580,0,7327.1,0,50090,0,33300,0,91465,0,107695.2,0,16080,0
20051107,59.47,61.438,0,15.522,0,18.434,0,10.9224,0,84353,0,7323.2,0,50283,0,33240,0,91780,0,107835.8,0,15627,0
20051108,59.71,61.608,0,15.47,0,18.4269,0,10.9054,0,84389,0,7338.6,0,50223.5,0,33817,0,91715,0,108310.8,0,15638.5,0
20051109,58.93,60.734,0,15.372,0,18.4252,0,10.798,0,84475,0,7363.2,0,50232.5,0,34191,0,91957.5,0,107923.4,0,15508.5,0
